Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
1/27/14,Herring Gull,Bird,Adult,1,1/27/14,Narragansett Beach South,Narragansett,weak,unable to fly
8/6/14,Herring Gull,Bird,Adult,1,8/6/14,Newport Harbor Beach,Newport,Unknown trauma,
9/24/14,Herring Gull,Bird,Adult,1,9/26/14,Point Judith,Point Judith,unable to fly,dislocated shoulder
12/19/14,Herring Gull,Bird,Adult,1,12/19/14,"E3 Academy, Branch Ave Prov",Providence,Injured,Fractured leg
11/18/14,Herring Gull,Bird,Adult,1,11/18/14,8 Shun Pike ,Johnston,Unknown Trauma,
2/14/14,Herring Gull,Bird,Adult,1,2/14/14,Boston Neck Road,,Hit by car,
1/6/14,Herring Gull,Bird,Adult,1,1/6/14,4131 Tower Hill Road,Wakefield,Broken Wing,
11/24/14,Herring Gull,Bird,Adult,1,11/23/14,In Yard,Waekfield,Unknown Trauma,
7/19/14,Herring Gull,Bird,Adult,1,7/19/14,US Naval Base,Newport,Unknown trauma,Broken wing
5/9/14,Herring Gull,Bird,Adult,1,5/9/14,Newport Bridge,Newport,Injured,Broken wing
10/6/14,Herring Gull,Bird,Adult,1,10/6/14,Jamestown Bridge,Jamestown,Unknown trauma,Broken wing
11/20/14,Herring Gull,Bird,Adult,1,11/20/14,Christmas Tree Shop,Warwick,Unknown Truama,
3/22/14,Herring Gull,Bird,Adult,1,3/22/14,South County Trail,Barrington,Broken Leg,Fx at joint
7/14/14,Herring Gull,Bird,Adult,1,7/14/14,103 Atlantic Avenue,Westerly,Unknown trauma,Injured wing
7/30/14,Herring Gull,Bird,Adult,1,7/30/14,"Green Bridge, Ocean Drive",Newport,Injured,Broken wing
8/1/14,Herring Gull,Bird,Adult,1,7/31/14,Island  Park,Portsmouth,Hit by car,dislocated shoulder
8/25/14,Herring Gull,Bird,Adult,1,8/24/14,Misquamicut Beach,Westerly,Unknown trauma,Can't walk
9/6/14,Herring Gull,Bird,Adult,1,9/6/14,Save The Bay Aquarium Eastons Beach,Newport,Unknown trauma,Wing Injury
9/15/14,Herring Gull,Bird,Adult,1,9/15/14,Pearl Street,Providence,injured,Wing Injury
10/12/14,Herring Gull,Bird,Adult,1,10/12/14,40 Girard Avenue,Newport,Unknown trauma,Broken wing
12/31/14,Herring Gull,Bird,Adult,1,12/30/14,Portsmouth,Portsmouth,Hit by car,Neurological
12/8/14,Herring Gull,Bird,Adult,1,12/8/14,9 Dixon Street,Westerly,Hit by car,
11/30/14,Herring Gull,Bird,Adult,1,11/30/14,143 Morse Avenue,Warwick,Warwick,
11/15/14,Herring Gull,Bird,Adult,1,11/15/14,St. Paul Cemetary,Warwick,Hit by car,
1/6/14,Herring Gull,Bird,Adult,1,1/6/14,Arnold Ave & Allens Ave,Cranston,Injured,unable to fly
2/4/14,Herring Gull,Bird,Adult,1,1/30/14,Common Fence Point,Portsmouth,Possible window collision,
8/22/14,Herring Gull,Bird,Adult,1,8/22/14,Jim's Dock,Jerusalem,Injured,Fish hook
8/28/14,Herring Gull,Bird,Adult,1,8/27/14,Old Tower Hill Road,Wakefield,Unknown trauma,Possibly hit by car
9/16/14,Herring Gull,Bird,Adult,1,9/16/14,Barrington Town Beach,Barrington,Fishing hook/line in beak and feet,
12/22/14,Hooded Merganser,Bird,Adult,1,12/21/14,138 Ellery Avenue,Middletown,Unknown trauma,Fx shoulder
4/3/14,Horned Grebe,Bird,Adult,1,4/3/14,283 Thurbers Avenue,Providence,Unknown trauma,
8/16/14,House Finch,Bird,Adult,1,8/16/14,Reservoir Avenue,Cranston,Unknown trauma,Head Trauma
4/16/14,House Finch,Bird,Adult,1,4/16/14,Yard 31 B Cooper Road,Glocester,Dog attack,Broken wing
5/14/14,House Finch,Bird,Adult,1,5/12/14,,,Injured,Back injury
4/11/14,House Finch,Bird,Adult,1,4/11/14,parking lot 350 Hopkins Hill Rd,Coventry,Unknown trauma,
9/18/14,House Finch,Bird,Adult,1,9/18/14,390 Shippee Road,East Greenwich,Window Strike,
4/29/14,House Finch,Bird,Adult,1,4/29/14,,Jamestown,Injured,
10/15/14,House Finch,Bird,Adult,1,10/15/14,In Yard,Woonsocket,Conjunctivitis,
8/1/14,House Sparrow,Bird,Adult,1,8/1/14,,Warwick,Injured,
8/12/14,House Sparrow,Bird,Adult,1,8/12/14,Cranston,Cranston,Unknown trauma,Head Trauma
8/27/14,House Sparrow,Bird,Adult,1,8/27/14,Mayflower Road,Cranston,Hit by car,
9/12/14,House Sparrow,Bird,Adult,1,9/12/14,Exeter Post Office,Exeter,Unknown trauma,
9/2/14,House Sparrow,Bird,Adult,1,9/1/14,Backyard,Jamestown,Unknown trauma,Wing Injury
9/26/14,House Sparrow,Bird,Adult,1,9/26/14,5 Beacon Court,Newport,Unknown trauma,
5/1/14,House Sparrow,Bird,Adult,1,4/30/14,Yard 315 Nelson Street,Providence,Injured,
8/8/14,House Sparrow,Bird,Adult,1,8/8/14,Backyard 30 Indian Trail,Saunderstown,Unknown trauma,
7/17/14,House Sparrow,Bird,Adult,1,7/17/14,,South Attleboro,Injured,Back injury
7/31/14,House Sparrow,Bird,Adult,1,7/31/14,yard 84 Tennessee Avenue,Warwick,Unknown trauma,Injured head
8/12/14,House Sparrow,Bird,Adult,1,8/12/14,In yard,Warwick,Unknown trauma,
8/18/14,House Sparrow,Bird,Adult,1,8/18/14,In Yard,Warwick,Unknown trauma,
12/22/14,House Sparrow,Bird,Adult,1,12/22/14,In Yard,Warwick,Unknown trauma,
9/2/14,House Sparrow,Bird,Adult,1,9/3/14,6 Tranquility Trail,Westerly,Unknown trauma,
3/29/14,House Sparrow,Bird,Adult,1,3/29/14,Smithfield,Smithfield,Window Strike,
7/5/14,House Sparrow,Bird,Adult,1,7/5/14,83 Yale Drive,Coventry,Unknown trauma,Injured right side of face
9/28/14,House Sparrow,Bird,Adult,1,9/28/14,428 Tower Hill Road,North Providence,Unknown trauma,
1/23/14,House Sparrow,Bird,Adult,1,1/22/14,60 Alhambra Circle,Cranston,Window Strike,DOA
3/31/14,House Sparrow,Bird,Adult,1,3/31/14,970 Tarhill Road,Harrisville,wing injury,
5/20/14,House Sparrow,Bird,Adult,1,5/20/14,,,Injured,Blind
7/25/14,House Sparrow,Bird,Adult,1,7/25/14,316 Mourning Dove Dr,Saunderstown,Injured,Broken leg
9/26/14,House Sparrow,Bird,Adult,1,9/20/14,642 Boston Neck Road,North Kingstown,Unknown trauma,Broken wing
1/3/14,House Sparrow,Bird,Adult,1,1/3/14,19 Sanderson Road,Smithfield,Head Trauma,Totally blind
5/8/14,House Sparrow,Bird,Adult,1,5/8/14,,South Attleboro,Injured,
7/28/14,House Sparrow,Bird,Adult,1,7/28/14,,,Injured,
5/28/14,House Sparrow,Bird,Adult,1,5/27/14,,West Warwick,Injured,Leg injury
9/8/14,House Sparrow,Bird,Adult,1,9/8/14,160 Woodbine Street,Wakefield,Injured,Back injury
5/5/14,House Sparrow,Bird,Adult,1,5/5/14,31 Celesteia Ave,Cranston,Injured,
7/11/14,House Sparrow,Bird,Adult,1,7/11/14,70 Industrial Road,Cumberland,Unknown trauma,
5/6/14,House Sparrow,Bird,Adult,1,5/6/14,Next to 388 Newcombe Road,North Kingstown,Injured,
8/7/14,House Sparrow,Bird,Adult,1,8/5/14,1121 Ten Rod Road,North Kingstown,Unknown trauma,
7/16/14,House Sparrow,Bird,Adult,1,7/16/14,,Matunick,Injured,Found hanging by feeder
7/10/14,House Sparrow,Bird,Adult,1,7/9/14,Main Avenue,Warwick,Unknown trauma,
8/14/14,House Sparrow,Bird,Adult,1,8/14/14,none given,,Unknown trauma,Back injury
8/18/14,House Sparrow,Bird,Adult,1,8/18/14,none given,,Unknown trauma,Back injury
8/27/14,House Sparrow,Bird,Adult,1,8/27/14,Warren Town Beach,Warren,Injured,Flew into window
11/20/14,House Sparrow,Bird,Adult,1,11/20/14,Saunderstown,Saunderstown,Raised by humans,Raised by people
10/1/14,House Sparrow,Bird,Adult,1,10/1/14,172 Thames Street,Newport,Unknown trauma,Attacked by something
9/20/14,House Sparrow,Bird,Adult,1,9/20/14,81 Valley Street,Woonsocket,Unknown trauma,Injured wing
10/20/14,House Sparrown,Bird,Adult,1,10/20/14,140 Bayview Avenue,Cranston,Window Strike,
8/18/14,House wren,Bird,Adult,1,8/17/14,,,Cat attack,No info given
9/6/14,Least Bittern,Bird,Adult,1,9/6/14,Corner of Jones and Chase Lane,Middletown,Unknown trauma,Injured Leg
1/6/14,Lesser Scaup,Bird,Adult,1,1/6/14,Cross Mills Route 1,Charlestown,Weak/thin/failing,Found on side of road
2/12/14,Mallard,Bird,Adult,1,2/12/14,8 Fairway Drive,Barrington,Hit by car,Ruptured eye
1/14/14,Mallard,Bird,Adult,1,1/14/14,641 South County Trail,North Kingstown,Mangled Feet,
2/20/14,Mallard,Bird,Adult,1,2/20/14,680 Tiogue Avenue,Coventry,Thin/Failing,thin/emaciated
7/5/14,Mallard,Bird,Adult,1,7/5/14,Pond @ St. Joseph Cemetary,West Greenwich,Injured,Foot injury
5/9/14,Mallard,Bird,Adult,1,5/9/14,,East Providence,Injured,Broken wing
6/26/14,Mallard,Bird,Adult,1,6/26/14,Newport Shipyard,Newport,Unknown trauma,Shoulder/wing injury
5/13/14,Mallard,Bird,Adult,1,5/13/14,Glocester Country Club Wentworth Ave,Chepachet,Unknown trauma,Injured leg
2/18/14,Mallard (Domestic),Bird,Adult,1,2/18/14,100 Trumbull Street,New London,Unable to fly,Broken wing
1/29/14,Mallard (Domestic),Bird,Adult,1,1/29/14,CVS Parking Lot,Wickford,Thin/Failing,Lost
2/18/14,Mallard (Domestic),Bird,Adult,1,2/18/14,100 Trumbull Street,New London,Unable to fly,thin/emaciated
5/27/14,Mourning Dove,Bird,Adult,1,5/27/14,Pheonix House of Pizza,Exeter,HBC,
8/17/14,Mourning Dove,Bird,Adult,1,8/17/14,In yard,Coventry,Dog attack,
3/17/14,Mourning Dove,Bird,Adult,1,3/17/14,705 Greenville Avenue,Johnston,Attacked by animal,
9/10/14,Mourning Dove,Bird,Adult,1,9/9/14,234 Seneca Avenue,Pawtucket,Injured,Animal attack
9/11/14,Mourning Dove,Bird,Adult,1,9/11/14,292 Gilbert Stuart Road,Saunderstown,Cat attack,
7/31/14,Mourning Dove,Bird,Adult,1,7/31/14,Hardig Road,Warwick,Unknown trauma,
9/7/14,Mourning Dove,Bird,Adult,1,9/7/14,Dyer Avenue,Cranston,Unknown trauma,In shock
11/14/14,Mourning Dove,Bird,Adult,1,11/14/14,Newport Housing,Newport,Window Strike,
3/24/14,Mourning Dove,Bird,Adult,1,3/24/14,29 Garfield Avenue,Bristol,Broken Wing,Fx at joint
7/5/14,Mourning Dove,Bird,Adult,1,7/5/14,In Yard,Charlestown,Cat attack,
10/21/14,Mourning Dove,Bird,Adult,1,10/21/14,60 Middle Road,East Greenwich,Cat attack,
12/12/14,Mourning Dove,Bird,Adult,1,12/12/14,East Greenwich,East Greenwich,Attacked by animal,Torn crop
5/15/14,Mourning Dove,Bird,Adult,1,5/15/14,Steer Farm,Greenville,Attacked by animal,
1/23/14,Mourning Dove,Bird,Adult,1,1/23/14,,North Smithfield,Missing wing tip,
6/26/14,Mourning Dove,Bird,Adult,1,6/26/14,Central Avenue,Johnston,Unknown trauma,
9/16/14,Mourning Dove,Bird,Adult,1,9/16/14,165 Blackstone Boulevard,Providence,injured,broken wing
6/27/14,Mourning Dove,Bird,Adult,1,6/13/14,1064 Narragansett Parkway,Warwick,Animal Attack,Leg injury
8/15/14,Mourning Dove,Bird,Adult,1,8/15/14,TF Green Airport,Warwick,Unknown trauma,Possibly hit by car
10/9/14,Mourning Dove,Bird,Adult,1,10/9/14,Yard ,West Kingstown,Cat attack,
7/29/14,Mourning Dove,Bird,Adult,1,7/29/14,211 Sand Pond Road,Warwick,Injured,
4/28/14,Mourning Dove,Bird,Adult,1,4/28/13,DMV,Cranston,Wing injury,
7/3/14,Mourning Dove,Bird,Adult,1,7/3/14,,,Unknown trauma,
5/2/14,Mourning Dove,Bird,Adult,1,5/2/14,Heritage Road,North Kingstown,Cat attack,
11/23/14,Mourning Dove,Bird,Adult,1,11/23/14,In Yard,Wakefield,Unknown Trauma,
2/23/14,Mourning Dove,Bird,Adult,1,2/23/14,Krzak Road,North Kingstown,Cat attack,
7/8/14,Mourning Dove,Bird,Adult,1,7/8/14,313 Nausauket Road,Warwick,Unknown trauma,
9/11/14,Mourning Dove,Bird,Adult,1,9/11/14,23 Bluff Street,East Providence,injured,flew into a window
2/20/14,Mourning Dove,Bird,Adult,1,2/20/14,5 James P. Murphy Highway,West Warwick,Thin/Failing,Emaciated
10/31/14,Mourning Dove,Bird,Adult,1,10/31/14,175 Ruggles Avenue,Newport,Cat attack,
1/23/14,Mute Swan,Bird,Adult,1,1/23/14,Sprague Park,Narragansett,HBC,
4/1/14,Mute Swan,Bird,Adult,1,4/1/14,15 Mohawk Avenue,Warwick,Unable to walk,
1/11/14,Mute Swan,Bird,Adult,1,1/10/14,Child Street,Warren,Leg injury,
6/22/14,Mute Swan,Bird,Adult,1,6/22/14,"Lane 1, end of Nanquid Ave",Warwick,Fishing line entaglement,"Unable to use legs, attacked by dog"
12/28/14,Mute Swan,Bird,Adult,1,12/28/14,West Shore Road,Warwick,Flew into Power Lines,Fx hip
6/6/14,Mute Swan,Bird,Adult,1,6/6/14,91 Lake Shore Drive ,Coventry,Injured,Fish hook embedded in neck
3/27/14,Mute Swan,Bird,Adult,1,3/27/14,Brewer's Yacht Club,Warwick,Possible lead poisoning,
2/21/14,Mute Swan,Bird,Adult,1,2/21/14,Wickford Beach,Wickford,thin ,
6/17/14,Mute Swan,Bird,Adult,1,6/16/14,11 Reliance Row,Middletown,Unknown trauma,
7/23/14,Mute Swan,Bird,Adult,1,7/23/14,Home Depot 387 Charles Street,Providence,Unknown trauma,Wandering in lot with traffic
8/9/14,Mute Swan,Bird,Adult,1,8/9/14,50 West Friendship Street,Providence,Unknown trauma,
8/31/14,Mute Swan,Bird,Adult,1,8/30/14,Sales Pond,Smithfield,Fish hook in wing,
1/12/14,Mute Swan,Bird,Adult,1,1/12/14,Warwick Ave & Narragansett Pkwy,Warwick,Injured,
2/18/14,Mute Swan,Bird,Adult,1,2/17/14,Metacom Avenue,Warren,Thin/Failing,
8/28/14,Northern Bobwhite,Bird,Adult,1,8/28/14,Willet Avenue,Riverside,Unknown trauma,can not fly
5/9/14,Northern Cardinal,Bird,Adult,1,5/9/14,Deck 39 Lawndale Drive,East Greenwich,Window Strike,
10/4/14,Northern Cardinal,Bird,Adult,1,10/4/14,In Yard,Providence,Animal Attack,
7/4/14,Northern Cardinal,Bird,Adult,1,7/4/14,Warwick,Warwick,Attacked by animal,Neck injury
7/22/14,Northern Cardinal,Bird,Adult,1,7/22/14,Memorial Park ,Providence,Unknown trauma,
2/4/14,Northern Cardinal,Bird,Adult,1,2/4/14,116  Manly Drive,Pascoag,Broken Wing,
9/4/14,Northern Cardinal,Bird,Adult,1,9/4/14,1480 Boston Neck Road,Saunderstown,Unknown trauma,broken leg
1/31/14,Northern Cardinal,Bird,Adult,1,1/31/14,Exeter Road,,Hit by car,
8/30/14,Northern Cardinal,Bird,Adult,1,8/29/14,4 Carol Terrace,Portsmouth,Cat attack,
5/3/14,Northern Cardinal,Bird,Adult,1,5/3/14,Capital Building,Providence,Wing injury,
6/19/14,Northern Flicker,Bird,Adult,1,6/19/14,300 Avenger Drive,East Greenwich,Unknown trauma,
11/8/14,Northern Flicker,Bird,Adult,1,11/8/14,RISPCA,East Providence,Unknown Trauma,
6/30/14,Northern Flicker,Bird,Adult,1,6/30/14,South Road,North Kingstown,Hit by car,
5/5/14,Northern Flicker,Bird,Adult,1,5/5/14,Stony Lane,North Kingstown,HBC,
8/15/14,Northern Flicker,Bird,Adult,1,8/15/14,63 Rosegarden Street,Warwick,Unknown trauma,
9/26/14,Northern Flicker,Bird,Adult,1,9/26/14,213 Mass Avenue,Warwick,Unknown trauma,
6/2/14,Northern Flicker,Bird,Adult,1,6/2/14,Wellington Avenue,Cranston,Unknown trauma,Wing injury
6/18/14,Northern Flicker,Bird,Adult,1,6/18/14,68 Homewood Avenue,North Providence,Unknown trauma,Possible window strike
2/2/14,Northern Harrier,Bird,Adult,1,2/2/14,Seapowet Marsh,Tiverton,Broken Wing,unable to fly
11/30/14,Northern Saw-whet Owl,Bird,Adult,1,12/12/14,Little Compton,Little Compton,Hit By Car,Died of Stress
12/26/14,Northern Saw-whet Owl,Bird,Adult,1,12/25/14,Rt. 1 near Walmart in Westerly,Westerly,Hit by car,
7/17/14,Osprey,Bird,Adult,1,7/17/14,Atkins Road,Warwick,Unknown trauma,Missing wing
7/28/14,Osprey,Bird,Adult,1,7/28/14,Met Life Building Bald Hill Road,Warwick,Unknown trauma,
12/7/14,Peafowl,Bird,Adult,1,12/5/14,Spanker Street,Jamestown,Domestic,
1/2/14,Peregrine Falcon,Bird,Adult,1,1/2/14,Downtown  ,Providence,Broken Wing,
10/27/14,Peregrine Falcon,Bird,Adult,1,10/24/14,10 Blackstone Valley Place,Lincoln,Unknown trauma,Broken wing at joint
5/7/14,Peregrine Falcon,Bird,Adult,1,5/7/14,City Hall,Pawtucket,Unknown trauma,
12/2/14,Purple Finch,Bird,Adult,1,12/2/14,Sweet Berry Farm,Middletown,Cat attack,
11/28/14,Red-bellied Woodpecker,Bird,Adult,1,11/26/14,67 Howland Avenue,Jamestown,Unknown trauma,Walking on hocks - toes curling
5/27/14,Red-eyed Vireo,Bird,Adult,1,5/27/14,6 Chestnut Street,Coventry,Unknown trauma,Broken wing
3/10/14,Red-necked Grebe,Bird,Adult,1,3/10/14,Narragansett Beach ,Narragansett,Unknown trauma,
2/10/14,Red-shouldered Hawk,Bird,Adult,1,2/9/14,Route 138,Jamestown,Hit by car/caught in grill,
2/18/14,Red-shouldered Hawk,Bird,Adult,1,2/17/14,155 Pelletier Lane,Tiverton,Broken Wing,
7/29/14,Red-tailed Hawk,Bird,Adult,1,7/29/14,34 Fessenden Rd,Barrington,Injured,
9/7/14,Red-tailed Hawk,Bird,Adult,1,9/7/14,286 Wakefield Road,Burrillville,Unknown trauma,
5/7/14,Red-tailed Hawk,Bird,Adult,1,5/7/14,Bike Path,Lincoln,Injured,Multiple injuries
12/21/14,Red-tailed Hawk,Bird,Adult,1,12/21/14,"29 Mill Cove, Warwick",Warwick,Unknown trauma,
6/28/14,Red-tailed Hawk,Bird,Adult,1,6/28/14,Field,North Scituate,Unknown trauma,
2/23/14,Red-tailed Hawk,Bird,Adult,1,2/23/14,95North exit 5A,Warwick,Hit by Car,Broken Wing
1/17/14,Red-tailed Hawk,Bird,Adult,1,1/16/14,Prudence Island,Prudence Island,Broken Wing,Shoulder fx
1/12/14,Red-tailed Hawk,Bird,Adult,1,1/12/14,137 Seapowet Avenue,Tiverton,Injured,"thin, weak, failing"
6/21/14,Red-tailed Hawk,Bird,Adult,1,6/21/14,90 Second Avenue,Warwick,Hit by truck,
9/21/14,Red-tailed Hawk,Bird,Adult,1,9/21/14,Slater Park ,Pawtucket,Unknown trauma,Broken wing
10/14/14,Red-tailed Hawk,Bird,Adult,1,10/14/14,Front yard 30 Ashley Court,Johnston,Electrocuted,
5/6/14,Red-tailed Hawk,Bird,Adult,1,5/6/14,Stillwater Road,Smithfield,Shot,"Shot, fractured wing"
12/27/14,Red-tailed Hawk,Bird,Adult,1,12/27/14,193 Leonard Avenue,East Providence,Unknown trauma,Fx Wing - compound
7/3/14,Red-tailed Hawk,Bird,Adult,1,7/3/14,44 Martin Street,Cumberland,Unknown trauma,
11/18/14,Red-tailed Hawk,Bird,Adult,1,11/18/14,In Yard,Jamestown,Unknown trauma,
1/30/14,Red-tailed Hawk,Bird,Adult,1,1/30/14,Kennedy Plaza,Providence,Injured,Found on back 
5/9/14,Red-tailed Hawk,Bird,Adult,1,5/9/14,3 Blissdale Ave,Cumberland,Injured,Found hanging in tree
5/8/14,Red-tailed Hawk,Bird,Adult,1,5/7/14,"Yard, 84F Barbers Pond Road",West Kingstown,Injured,
3/24/14,Red-tailed Hawk,Bird,Adult,1,3/24/14,yard 112 Ellery Street,Providence,wing injury,
2/1/14,Red-throated Loon,Bird,Adult,1,2/1/14,Jamestown Beach,Jamestown,Thin/Failing,Found on beach
2/22/14,Red-throated Loon,Bird,Adult,1,2/21/14,Sand Hill Cove,Narragansett,Weak unable to fly,thin/emaciated
6/3/14,Red-winged Blackbird,Bird,Adult,1,6/2/14,,,Unknown trauma,Punctured eye
5/19/14,Red-winged Blackbird,Bird,Adult,1,5/19/14,184 Kay Street,Newport,Back injury,
5/30/14,Red-winged Blackbird,Bird,Adult,1,5/30/14,27 Willow Street,Newport,Injured,
10/8/14,Red-winged Blackbird,Bird,Adult,1,10/8/14,5 Rosa Terrace,Newport,Unknown trauma,
4/22/14,Red-winged Blackbird,Bird,Adult,1,4/22/14,East Providence,East Providence,Unknown trauma,Neurological
6/26/14,Red-winged Blackbird,Bird,Adult,1,6/26/14,57  Hickory Drive,North Kingstown,Unknown trauma,Injured wing
1/24/14,Ring Necked Dove (Domestic),Bird,Adult,1,1/23/14,Woonsocket,Woonsocket,Lost,
7/9/14,Ring Necked Dove (Domestic),Bird,Adult,1,7/8/14,Unknown,,,
11/14/15,Ring-billed Gull,Bird,Adult,1,11/14/14,Walmart,Coventry,Hit by car,
10/29/14,Ring-billed Gull,Bird,Adult,1,10/29/14,Popeye's Providence,Providence,Unknown trauma,
12/23/14,Ring-billed Gull,Bird,Adult,1,12/23/14,Georgiaville Manor,Smithfield,Hit by car,
8/26/14,Ring-billed Gull,Bird,Adult,1,8/26/14,39 Greenville Road,Johnston,Unknown trauma,wing fx
10/29/14,Ring-billed Gull,Bird,Adult,1,10/28/14,Olney Pond ,Lincoln,Unknown trauma,
7/23/14,Ring-billed Gull,Bird,Adult,1,7/22/14,Sachuest Beach,Middletown,Injured,
1/13/14,Ring-billed Gull,Bird,Adult,1,1/13/14,Town Beach,Narragansett,Broken Wing,
1/18/14,Ring-billed Gull,Bird,Adult,1,1/18/14,51 Bayview Avenue,North Kingstown,Broken Wing,
1/25/14,Ring-billed Gull,Bird,Adult,1,1/24/14,Chalkstone Avenue,Providence,Broken Wing,
4/21/14,Ring-billed Gull,Bird,Adult,1,4/21/14,Burns Street,Providence,Injured,"Back Injury, Thin"
11/3/14,Ring-billed Gull,Bird,Adult,1,11/3/14,Narragansett Beach,Narragansett,Unknown trauma,
7/8/14,Ring-billed Gull,Bird,Adult,1,7/8/14,Tuckertown Pond,Wakefield,Unknown trauma,
7/17/14,Ring-billed Gull,Bird,Adult,1,7/16/14,Misquamicut Beach,Westerly,Unknown trauma,Broken wing
8/6/14,Ring-billed Gull,Bird,Adult,1,8/6/14,220 Water Street,Providence,Unknown trauma,
10/21/14,Ring-billed Gull,Bird,Adult,1,10/21/14,39 Walts Way,Narragansett,Unknown trauma,Broken wing
3/5/14,Ring-billed Gull,Bird,Adult,1,3/5/14,Panera Bread,South Kingstown,wing injury,Fx at joint
3/9/14,Ring-billed Gull,Bird,Adult,1,3/9/14,Henderson Bridge,East Providence,Back injury,Paralyzed
3/19/14,Ring-billed Gull,Bird,Adult,1,3/19/14,Hoxsie Corner ,Warwick,Hit by car,broken wing
11/1/14,Ring-billed Gull,Bird,Adult,1,11/1/14,575 Dyer Avenue,Cranston,Unknown trauma,
10/23/14,Ring-billed Gull,Bird,Adult,1,10/23/14,West Warwick High School track,West Warwick,Unknown trauma,Neurological and weak
2/19/14,Ring-billed Gull,Bird,Adult,1,2/17/14,Main Road near Randolph Road,Tiverton,Hit by car,
10/28/14,Ring-billed Gull,Bird,Adult,1,10/28/14,Stop & Shop on Mendon Road,Cumberland,Unknown trauma,
4/17/14,Ring-necked Pheasant (Domestic),Bird,Adult,1,4/17/14,Near 408 Mitchell's Lane,Middletown,Unknown trauma,Paralyzed
5/31/14,Ring-necked Pheasant (Domestic),Bird,Adult,1,5/30/14,Third Beach Road,Middletown,Unknown trauma,
8/11/14,Rock Dove,Bird,Adult,1,8/11/14,,,Emaciated,
6/27/14,Rock Dove,Bird,Adult,1,6/26/14,In Yard,Pawtucket,Domestic,
9/22/14,Rock Dove,Bird,Adult,1,9/22/14,Dunkin Donuts Branch Avenue,Providence,Unknown trauma,"Upper Respiratory, wounds on chest"
8/3/14,Rock Dove,Bird,Adult,1,8/3/14,In yard,Providence,Unknown trauma,
8/2/14,Rock Dove,Bird,Adult,1,8/2/14,Slater Park ,Pawtucket,Unknown trauma,Severe injuries
3/6/14,Rock Dove,Bird,Adult,1,3/6/14,39 Plain Street,Providence,Punctures to side,
8/28/14,Rock Dove,Bird,Adult,1,8/27/14,84 Riptide Street,Jamestown,Flew into window,Being chased by hawk
8/31/14,Rock Dove,Bird,Adult,1,8/31/14,75 Standish Avenue,Cranston,Unknown trauma,Wounded
9/11/14,Rock Dove,Bird,Adult,1,9/10/14,27 Versailles Street,Cranston,injured,Wing Injury
9/12/14,Rock Dove,Bird,Adult,1,9/11/14,Central Falls,Central Falls,injured,Not flying
11/20/14,Rock Dove,Bird,Adult,1,11/20/14,1026 Mineral Spring Avenue,North Providence,Unknown Trauma,
1/23/14,Rock Dove,Bird,Adult,2,1/23/14,Dunkin Donuts,West Greenwich,Poisoned/HBC,1 DOA 1 Died shortly after
2/25/14,Rock Dove,Bird,Adult,1,2/24/14,160 Illinois Street,Central Falls,Back injury,
9/10/14,Rock Dove,Bird,Adult,1,9/10/14,River Arenne,Providence,Injured,broken wing
8/27/14,Rock Dove,Bird,Adult,1,8/27/14,31 Poplar Drive,Cranston,Unknown trauma,broken wing
1/4/14,Rock Dove,Bird,Adult,1,1/3/14,3285 South County Trail,East Greenwich,Back injury,
6/9/14,Rock Dove,Bird,Adult,1,6/8/14,East Greenwich,East Greenwich,Hit by car,Broken legs
